lote;x;y
0014;251339.394167879;7237004.52526146
0014;251341.416167879;7237004.52526146
0014;251343.438167879;7237004.52526146
0014;251345.460167879;7237004.52526146
0014;251347.482167879;7237004.52526146
0014;251349.504167879;7237004.52526146
0014;251351.526167879;7237004.52526146
0014;251353.548167879;7237004.52526146
0014;251337.372167879;7237002.52526146
0014;251339.394167879;7237002.52526146
0014;251341.416167879;7237002.52526146
0014;251343.438167879;7237002.52526146
0014;251345.460167879;7237002.52526146
0014;251347.482167879;7237002.52526146
0014;251349.504167879;7237002.52526146
0014;251351.526167879;7237002.52526146
0014;251353.548167879;7237002.52526146
0014;251337.372167879;7237000.52526146
0014;251339.394167879;7237000.52526146
0014;251341.416167879;7237000.52526146
0014;251343.438167879;7237000.52526146
0014;251345.460167879;7237000.52526146
0014;251347.482167879;7237000.52526146
0014;251349.504167879;7237000.52526146
0014;251351.526167879;7237000.52526146
0014;251353.548167879;7237000.52526146
0014;251337.372167879;7236998.52526146
0014;251339.394167879;7236998.52526146
0014;251341.416167879;7236998.52526146
0014;251343.438167879;7236998.52526146
0014;251345.460167879;7236998.52526146
0014;251347.482167879;7236998.52526146
0014;251349.504167879;7236998.52526146
0014;251351.526167879;7236998.52526146
0014;251353.548167879;7236998.52526146
0014;251337.372167879;7236996.52526147
0014;251339.394167879;7236996.52526147
0014;251341.416167879;7236996.52526147
0014;251343.438167879;7236996.52526147
0014;251345.460167879;7236996.52526147
0014;251347.482167879;7236996.52526147
0014;251349.504167879;7236996.52526147
0014;251351.526167879;7236996.52526147
0014;251353.548167879;7236996.52526147
0014;251337.372167879;7236994.52526146
0014;251339.394167879;7236994.52526146
0014;251341.416167879;7236994.52526146
0014;251343.438167879;7236994.52526146
0014;251345.460167879;7236994.52526146
0014;251347.482167879;7236994.52526146
0014;251349.504167879;7236994.52526146
0014;251351.526167879;7236994.52526146
0014;251353.548167879;7236994.52526146
0014;251337.372167879;7236992.52526146
0014;251339.394167879;7236992.52526146
0014;251341.416167879;7236992.52526146
0014;251343.438167879;7236992.52526146
0014;251345.460167879;7236992.52526146
0014;251347.482167879;7236992.52526146
0014;251349.504167879;7236992.52526146
0014;251351.526167879;7236992.52526146
0014;251353.548167879;7236992.52526146
0014;251337.372167879;7236990.52526146
0014;251339.394167879;7236990.52526146
0014;251341.416167879;7236990.52526146
0014;251343.438167879;7236990.52526146
0014;251345.460167879;7236990.52526146
0014;251347.482167879;7236990.52526146
0014;251349.504167879;7236990.52526146
0014;251351.526167879;7236990.52526146
0014;251353.548167879;7236990.52526146
0014;251337.372167879;7236988.52526146
0014;251339.394167879;7236988.52526146
0014;251341.416167879;7236988.52526146
0014;251343.438167879;7236988.52526146
0014;251345.460167879;7236988.52526146
0014;251347.482167879;7236988.52526146
0014;251349.504167879;7236988.52526146
0014;251351.526167879;7236988.52526146
0014;251353.548167879;7236988.52526146
0014;251337.372167879;7236986.52526146
0014;251339.394167879;7236986.52526146
0014;251341.416167879;7236986.52526146
0014;251343.438167879;7236986.52526146
0014;251345.460167879;7236986.52526146
0014;251347.482167879;7236986.52526146
0014;251349.504167879;7236986.52526146
0014;251351.526167879;7236986.52526146
0014;251353.548167879;7236986.52526146
0014;251337.372167879;7236984.52526146
0014;251339.394167879;7236984.52526146
0014;251341.416167879;7236984.52526146
0014;251343.438167879;7236984.52526146
0014;251345.460167879;7236984.52526146
0014;251347.482167879;7236984.52526146
0014;251349.504167879;7236984.52526146
0014;251351.526167879;7236984.52526146
0014;251353.548167879;7236984.52526146
0014;251337.372167879;7236982.52526146
0014;251339.394167879;7236982.52526146
0014;251341.416167879;7236982.52526146
0014;251343.438167879;7236982.52526146
0014;251345.460167879;7236982.52526146
0014;251347.482167879;7236982.52526146
0014;251349.504167879;7236982.52526146
0014;251351.526167879;7236982.52526146
0014;251353.548167879;7236982.52526146
0014;251337.372167879;7236980.52526146
0014;251339.394167879;7236980.52526146
0014;251341.416167879;7236980.52526146
0014;251343.438167879;7236980.52526146
0014;251345.460167879;7236980.52526146
0014;251347.482167879;7236980.52526146
0014;251349.504167879;7236980.52526146
0014;251351.526167879;7236980.52526146
0014;251353.548167879;7236980.52526146
0015;251318.898727459;7237008.5223203
0015;251320.953727459;7237008.5223203
0015;251323.008727459;7237008.5223203
0015;251325.063727459;7237008.5223203
0015;251327.118727459;7237008.5223203
0015;251329.173727459;7237008.5223203
0015;251331.228727459;7237008.5223203
0015;251333.283727459;7237008.5223203
0015;251335.338727459;7237008.5223203
0015;251318.898727459;7237006.5223203
0015;251320.953727459;7237006.5223203
0015;251323.008727459;7237006.5223203
0015;251325.063727459;7237006.5223203
0015;251327.118727459;7237006.5223203
0015;251329.173727459;7237006.5223203
0015;251331.228727459;7237006.5223203
0015;251333.283727459;7237006.5223203
0015;251335.338727459;7237006.5223203
0015;251318.898727459;7237004.5223203
0015;251320.953727459;7237004.5223203
0015;251323.008727459;7237004.5223203
0015;251325.063727459;7237004.5223203
0015;251327.118727459;7237004.5223203
0015;251329.173727459;7237004.5223203
0015;251331.228727459;7237004.5223203
0015;251333.283727459;7237004.5223203
0015;251335.338727459;7237004.5223203
0015;251318.898727459;7237002.5223203
0015;251320.953727459;7237002.5223203
0015;251323.008727459;7237002.5223203
0015;251325.063727459;7237002.5223203
0015;251327.118727459;7237002.5223203
0015;251329.173727459;7237002.5223203
0015;251331.228727459;7237002.5223203
0015;251333.283727459;7237002.5223203
0015;251335.338727459;7237002.5223203
0015;251318.898727459;7237000.5223203
0015;251320.953727459;7237000.5223203
0015;251323.008727459;7237000.5223203
0015;251325.063727459;7237000.5223203
0015;251327.118727459;7237000.5223203
0015;251329.173727459;7237000.5223203
0015;251331.228727459;7237000.5223203
0015;251333.283727459;7237000.5223203
0015;251335.338727459;7237000.5223203
0015;251318.898727459;7236998.5223203
0015;251320.953727459;7236998.5223203
0015;251323.008727459;7236998.5223203
0015;251325.063727459;7236998.5223203
0015;251327.118727459;7236998.5223203
0015;251329.173727459;7236998.5223203
0015;251331.228727459;7236998.5223203
0015;251333.283727459;7236998.5223203
0015;251335.338727459;7236998.5223203
0015;251318.898727459;7236996.5223203
0015;251320.953727459;7236996.5223203
0015;251323.008727459;7236996.5223203
0015;251325.063727459;7236996.5223203
0015;251327.118727459;7236996.5223203
0015;251329.173727459;7236996.5223203
0015;251331.228727459;7236996.5223203
0015;251333.283727459;7236996.5223203
0015;251335.338727459;7236996.5223203
0015;251318.898727459;7236994.5223203
0015;251320.953727459;7236994.5223203
0015;251323.008727459;7236994.5223203
0015;251325.063727459;7236994.5223203
0015;251327.118727459;7236994.5223203
0015;251329.173727459;7236994.5223203
0015;251331.228727459;7236994.5223203
0015;251333.283727459;7236994.5223203
0015;251335.338727459;7236994.5223203
0015;251318.898727459;7236992.5223203
0015;251320.953727459;7236992.5223203
0015;251323.008727459;7236992.5223203
0015;251325.063727459;7236992.5223203
0015;251327.118727459;7236992.5223203
0015;251329.173727459;7236992.5223203
0015;251331.228727459;7236992.5223203
0015;251333.283727459;7236992.5223203
0015;251335.338727459;7236992.5223203
0015;251318.898727459;7236990.5223203
0015;251320.953727459;7236990.5223203
0015;251323.008727459;7236990.5223203
0015;251325.063727459;7236990.5223203
0015;251327.118727459;7236990.5223203
0015;251329.173727459;7236990.5223203
0015;251331.228727459;7236990.5223203
0015;251333.283727459;7236990.5223203
0015;251335.338727459;7236990.5223203
0015;251318.898727459;7236988.5223203
0015;251320.953727459;7236988.5223203
0015;251323.008727459;7236988.5223203
0015;251325.063727459;7236988.5223203
0015;251327.118727459;7236988.5223203
0015;251329.173727459;7236988.5223203
0015;251331.228727459;7236988.5223203
0015;251333.283727459;7236988.5223203
0015;251335.338727459;7236988.5223203
0015;251318.898727459;7236986.5223203
0015;251320.953727459;7236986.5223203
0015;251323.008727459;7236986.5223203
0015;251325.063727459;7236986.5223203
0015;251327.118727459;7236986.5223203
0015;251329.173727459;7236986.5223203
0015;251331.228727459;7236986.5223203
0015;251333.283727459;7236986.5223203
0015;251335.338727459;7236986.5223203
0015;251318.898727459;7236984.5223203
0015;251320.953727459;7236984.5223203
0015;251323.008727459;7236984.5223203
0015;251325.063727459;7236984.5223203
0015;251327.118727459;7236984.5223203
0015;251329.173727459;7236984.5223203
0015;251331.228727459;7236984.5223203
0015;251333.283727459;7236984.5223203
0015;251335.338727459;7236984.5223203
0015;251318.898727459;7236982.5223203
0015;251320.953727459;7236982.5223203
0015;251323.008727459;7236982.5223203
0015;251325.063727459;7236982.5223203
0015;251327.118727459;7236982.5223203
0015;251329.173727459;7236982.5223203
0015;251331.228727459;7236982.5223203
0015;251333.283727459;7236982.5223203
0015;251335.338727459;7236982.5223203
0015;251318.898727459;7236980.5223203
0015;251320.953727459;7236980.5223203
0015;251323.008727459;7236980.5223203
0015;251325.063727459;7236980.5223203
0015;251327.118727459;7236980.5223203
0015;251329.173727459;7236980.5223203
0015;251331.228727459;7236980.5223203
0015;251333.283727459;7236980.5223203
0015;251335.338727459;7236980.5223203
0016;251300.649534161;7237088.53602657
0016;251302.749534161;7237088.53602657
0016;251304.849534161;7237088.53602657
0016;251306.949534161;7237088.53602657
0016;251309.049534161;7237088.53602657
0016;251311.149534161;7237088.53602657
0016;251313.249534161;7237088.53602657
0016;251315.349534161;7237088.53602657
0016;251317.449534161;7237088.53602657
0016;251319.549534161;7237088.53602657
0016;251300.649534161;7237086.53602656
0016;251302.749534161;7237086.53602656
0016;251304.849534161;7237086.53602656
0016;251306.949534161;7237086.53602656
0016;251309.049534161;7237086.53602656
0016;251311.149534161;7237086.53602656
0016;251313.249534161;7237086.53602656
0016;251315.349534161;7237086.53602656
0016;251317.449534161;7237086.53602656
0016;251319.549534161;7237086.53602656
0016;251300.649534161;7237084.53602656
0016;251302.749534161;7237084.53602656
0016;251304.849534161;7237084.53602656
0016;251306.949534161;7237084.53602656
0016;251309.049534161;7237084.53602656
0016;251311.149534161;7237084.53602656
0016;251313.249534161;7237084.53602656
0016;251315.349534161;7237084.53602656
0016;251317.449534161;7237084.53602656
0016;251319.549534161;7237084.53602656
0016;251300.649534161;7237082.53602657
0016;251302.749534161;7237082.53602657
0016;251304.849534161;7237082.53602657
0016;251306.949534161;7237082.53602657
0016;251309.049534161;7237082.53602657
0016;251311.149534161;7237082.53602657
0016;251313.249534161;7237082.53602657
0016;251315.349534161;7237082.53602657
0016;251317.449534161;7237082.53602657
0016;251319.549534161;7237082.53602657
0016;251300.649534161;7237080.53602656
0016;251302.749534161;7237080.53602656
0016;251304.849534161;7237080.53602656
0016;251306.949534161;7237080.53602656
0016;251309.049534161;7237080.53602656
0016;251311.149534161;7237080.53602656
0016;251313.249534161;7237080.53602656
0016;251315.349534161;7237080.53602656
0016;251317.449534161;7237080.53602656
0016;251319.549534161;7237080.53602656
0016;251300.649534161;7237078.53602657
0016;251302.749534161;7237078.53602657
0016;251304.849534161;7237078.53602657
0016;251306.949534161;7237078.53602657
0016;251309.049534161;7237078.53602657
0016;251311.149534161;7237078.53602657
0016;251313.249534161;7237078.53602657
0016;251315.349534161;7237078.53602657
0016;251317.449534161;7237078.53602657
0016;251319.549534161;7237078.53602657
0016;251300.649534161;7237076.53602656
0016;251302.749534161;7237076.53602656
0016;251304.849534161;7237076.53602656
0016;251306.949534161;7237076.53602656
0016;251309.049534161;7237076.53602656
0016;251311.149534161;7237076.53602656
0016;251313.249534161;7237076.53602656
0016;251315.349534161;7237076.53602656
0016;251317.449534161;7237076.53602656
0016;251319.549534161;7237076.53602656
0016;251300.649534161;7237074.53602656
0016;251302.749534161;7237074.53602656
0016;251304.849534161;7237074.53602656
0016;251306.949534161;7237074.53602656
0016;251309.049534161;7237074.53602656
0016;251311.149534161;7237074.53602656
0016;251313.249534161;7237074.53602656
0016;251315.349534161;7237074.53602656
0016;251317.449534161;7237074.53602656
0016;251319.549534161;7237074.53602656
0016;251300.649534161;7237072.53602657
0016;251302.749534161;7237072.53602657
0016;251304.849534161;7237072.53602657
0016;251306.949534161;7237072.53602657
0016;251309.049534161;7237072.53602657
0016;251311.149534161;7237072.53602657
0016;251313.249534161;7237072.53602657
0016;251315.349534161;7237072.53602657
0016;251317.449534161;7237072.53602657
0016;251319.549534161;7237072.53602657
0016;251300.649534161;7237070.53602656
0016;251302.749534161;7237070.53602656
0016;251304.849534161;7237070.53602656
0016;251306.949534161;7237070.53602656
0016;251309.049534161;7237070.53602656
0016;251311.149534161;7237070.53602656
0016;251313.249534161;7237070.53602656
0016;251315.349534161;7237070.53602656
0016;251317.449534161;7237070.53602656
0016;251319.549534161;7237070.53602656
0016;251300.649534161;7237068.53602657
0016;251302.749534161;7237068.53602657
0016;251304.849534161;7237068.53602657
0016;251306.949534161;7237068.53602657
0016;251309.049534161;7237068.53602657
0016;251311.149534161;7237068.53602657
0016;251313.249534161;7237068.53602657
0016;251315.349534161;7237068.53602657
0016;251317.449534161;7237068.53602657
